CLASS	longitude	latitude	location	COMM_CODE	NAME	SECTOR	COMM_STRUCTURE	RES_CNT	DWELL_CNT	EMPLYD_CNT	EMPLYD_PCT	Homeowners_cnt	Homeowners_pct	SING_FAMLY	DUPLEX	MULTI_PLEX	APARTMENT	TOWN_HOUSE	MANUF_HOME	CONV_STRUC	COMUNL_HSE	RES_COMM	OTHER_RES	NURSING_HM	OTHER_INST	OTHER_MISC	APT_NO_RES	APT_OCCPD	APT_OWNED	APT_PERSON	APT_VACANT	APT_UC	APT_NA	DUP_NO_RES	DUP_OCCPD	DUP_OWNED	DUP_PERSON	DUP_VACANT	DUP_UC	DUP_NA	TWN_NO_RES	TWN_OCCPD	TWN_OWNED	TWN_PERSON	TWN_VACANT	TWN_UC	TWN_NA	SF_NO_RES	SF_OCCPD	SF_OWNED	SF_PERSON	SF_VACANT	SF_UC	SF_NA	OTH_STRTY	DWELSZ_1	DWELSZ_2	DWELSZ_3	DWELSZ_4_5	DWELSZ_6	MALE_CNT	FEMALE_CNT	MALE_0_4	MALE_5_14	MALE_15_19	MALE_20_24	MALE_25_34	MALE_35_44	MALE_45_54	MALE_55_64	MALE_65_74	MALE_75	FEM_0_4	FEM_5_14	FEM_15_19	FEM_20_24	FEM_25_34	FEM_35_44	FEM_45_54	FEM_55_64	FEM_65_74	FEM_75	MF_0_4	MF_5_14	MF_15_19	MF_20_24	MF_25_34	MF_35_44	MF_45_54	MF_55_64	MF_65_74	MF_75	MF_65O	MF_65O_PCT	2014_RES_CNT	2014_DWELL_CNT	2014_EMPLYD_CNT	2014_OWNSHP_CNT	2014_SING_FAMLY	2014_DUPLEX	2014_MULTI_PLEX	2014_APARTMENT	2014_TOWN_HOUSE	2014_MANUF_HOME	2014_CONV_STRUC	2014_COMUNL_HSE	2014_RES_COMM	2014_OTHER_RES	2014_NURSING_HM	2014_APT_NO_RES	2014_APT_OCCPD	2014_APT_OWNED	2014_APT_PERSON	2014_APT_VACANT	2014_APT_UC	2014_APT_NA	2014_DUP_NO_RES	2014_DUP_OCCPD	2014_DUP_OWNED	2014_DUP_PERSON	2014_DUP_VACANT	2014_DUP_UC	2014_DUP_NA	2014_TWN_NO_RES	2014_TWN_OCCPD	2014_TWN_OWNED	2014_TWN_PERSON	2014_TWN_VACANT	2014_TWN_UC	2014_TWN_NA	2014_SF_NO_RES	2014_SF_OCCPD	2014_SF_OWNED	2014_SF_PERSON	2014_SF_VACANT	2014_SF_UC	2014_SF_NA	2014_OTH_STRTY	2014_DWELSZ_1	2014_DWELSZ_2	2014_DWELSZ_3	2014_DWELSZ_4_5	2014_DWELSZ_6	2014_MALE_CNT	2014_FEMALE_CNT	2014_MALE_55_64	2014_MALE_65_74	2014_MALE_75	2014_FEM_65_74	2014_FEM_55_64	2014_FEM_75	2014_MF_55_64	2014_MF_65_74	2014_MF_75	2014_MF65O	Percent_Change_65OMF	Actual_Change_65OMF	Percent_Chg_65OvsTtl	Crimes_2014	Crimes_2017	Percent_Change_Crime	Crime_Avg	Percent_Total_Crime_2017	Attraction	Community_Centre	Hospital	Library	PHS_Clinic	Social _Dev_Ctr	Business_Licenses	Business_Licenses_2017	Percent_New_Business	Number of taxable accounts	Median assessed value	LRT_1km_radius	LRT_2km_radius	Seniors_Services_Ttl	Addiction Services - Seniors	Seniors - Transportation	Seniors - Educational Programs	Seniors - Recreation	Seniors  - Abuse Issues	3 Digit Numbers List	Seniors - Housing	Seniors - Respite / Caregiver	Seniors - Food Assistance and Grocery Shopping	Seniors - Health and Safety	Seniors - Legal Information and Assistance	Seniors - Financial Assistance and Pensions	Seniors - Government Services	Seniors - Death and Funerals
Residual Sub Area	#N/A	#N/A	#N/A	10B	10B	EAST	OTHER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	67	0.456521739	56.5	0.00053003	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	#N/A	#N/A	#N/A	10C	10C	EAST	UNDEVELOPED	149	54	64	0.429530201	36	0.241610738	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	36	149	9	0	0	0	2	17	15	7	4	86	63	8	7	3	7	8	15	14	14	6	4	5	5	1	5	4	14	8	15	2	4	13	12	4	12	12	29	22	29	8	8	16	0.10738255	135	55	0	39	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	39	135	6	0	0	0	7	23	7	10	2	71	64	14	4	4	3	14	4	28	7	8	15	0.066666667	1	-0.89261745	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-113.8932116	50.9650797	"(50.965079701498, -113.893211618597)"	12A	12A	SOUTHEAST	OTHER	109	54	65	0.596330275	40	0.366972477	53	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	45	40	105	2	0	0	0	8	19	14	5	0	60	49	2	3	5	4	7	4	13	10	8	4	1	3	2	2	6	7	7	14	6	1	3	6	7	6	13	11	20	24	14	5	19	0.174311927	120	57	0	41	55	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	48	41	114	3	0	0	0	10	23	8	8	1	68	52	15	7	4	5	13	0	28	12	4	16	0.1875	3	-0.825688073	36	106	1.944444444	71	0.000838555	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-113.8986867	50.93923071	"(50.9392307054995, -113.898686672979)"	12B	12B	SOUTHEAST	UNDEVELOPED	17	7	9	0.529411765	3	0.176470588	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	17	0	0	0	0	2	2	2	1	0	8	9	0	1	0	0	0	3	0	1	1	2	1	2	0	0	1	2	0	1	1	1	1	3	0	0	1	5	0	2	2	3	5	0.294117647	26	9	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	26	0	0	0	0	0	3	5	1	0	10	16	0	1	2	1	1	1	1	2	3	5	0	0	-0.705882353	12	17	0.416666667	14.5	0.000134485	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-113.8865472	50.91777561	"(50.9177756115123, -113.886547206511)"	12C	12C	SOUTHEAST	UNDEVELOPED	123	43	65	0.528455285	33	0.268292683	42	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	32	120	0	0	0	0	3	19	9	10	2	61	62	3	7	2	4	5	9	11	15	2	3	4	6	5	2	7	6	15	11	3	3	7	13	7	6	12	15	26	26	5	6	11	0.089430894	123	44	0	31	42	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	31	121	3	0	0	0	2	15	10	11	2	59	64	11	5	3	4	10	3	21	9	6	15	-0.266666667	-4	-0.910569106	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-113.9353643	50.88048398	"(50.8804839780962, -113.93536429534)"	12F	12F	SOUTHEAST	UNDEVELOPED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-113.9174584	50.87413115	"(50.8741311486721, -113.91745844704)"	12H	12H	SOUTHEAST	UNDEVELOPED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-113.8834469	50.8835797	"(50.8835797044573, -113.883446858793)"	12J	12J	SOUTHEAST	UNDEVELOPED	45	24	18	0.4	10	0.222222222	22	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	9	42	4	0	0	0	3	9	6	0	1	22	23	1	1	4	1	4	2	3	2	2	2	2	3	0	1	2	4	6	3	0	2	3	4	4	2	6	6	9	5	2	4	6	0.133333333	51	24	0	18	22	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	51	4	0	0	0	1	7	5	5	0	24	27	2	0	0	0	1	0	3	0	0	0	0	6	0	8	18	1.25	13	0.000142396	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-114.1981928	50.91413662	"(50.9141366209169, -114.198192846328)"	13A	13A	SOUTH	UNDEVELOPED	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-114.1369233	50.92284085	"(50.9228408453095, -114.136923313255)"	13B	13B	SOUTH	UNDEVELOPED	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-114.1749942	50.91411326	"(50.9141132559818, -114.174994232236)"	13C	13C	SOUTH	UNDEVELOPED	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-114.145828	50.91404936	"(50.914049360439, -114.145827983166)"	13D	13D	SOUTH	UNDEVELOPED	0	5	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-114.1982249	50.89939474	"(50.8993947392447, -114.198224879597)"	13E	13E	SOUTH	UNDEVELOPED	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-114.1750524	50.89941527	"(50.8994152728027, -114.175052375402)"	13F	13F	SOUTH	UNDEVELOPED	27	11	13	0.481481481	4	0.148148148	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	27	1	0	0	0	2	3	1	2	1	12	15	0	0	3	0	0	2	2	5	0	0	1	1	5	1	0	1	2	3	0	1	1	1	8	1	0	3	4	8	0	1	1	0.037037037	21	11	0	8	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	8	21	0	0	0	0	3	5	1	1	0	11	10	3	2	0	3	2	1	5	5	1	6	-0.833333333	-5	-0.962962963	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-114.1429673	50.89582245	"(50.8958224491203, -114.142967304373)"	13G	13G	SOUTH	UNDEVELOPED	11	7	4	0.363636364	4	0.363636364	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	10	0	0	0	0	4	2	1	0	0	7	4	0	0	1	0	0	2	1	2	1	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	0	2	3	2	3	0	3	0.272727273	22	7	0	3	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	21	0	0	0	0	2	2	1	1	1	13	9	0	1	0	2	0	0	0	3	0	3	0	0	-0.727272727	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-114.1165876	50.88851141	"(50.8885114099612, -114.116587559035)"	13H	13H	SOUTH	UNDEVELOPED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	-114.0996692	50.89177353	"(50.8917735330975, -114.099669156411)"	13I	13I	SOUTH	UNDEVELOPED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#N/A	#N/A	#N/A	#N/A	#N/A	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residual Sub Area	#N/A	#N/A	#N/A	14V	14V	SOUTH	UNDEVELOPED	50	24	20	0.4	12	0.24	22	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	12	50	3	0	0	0	1	10	5	2	1	27	23	2	5	0	0	5	4	5	6	0	0	2	2	1	1	5	3	3	6	0	0	4	7	1	1	10	7	8	12	0	0	0	0	62	28	0	13	26	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	13	58	2	0	0	0	2	14	5	4	0	31	31	6	0	3	1	6	2	12	1	5	6	-1	-6	-1	19	17	-0.105263158	18	0.000134485	0	0	0	0	0	0	0	0	0	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-113.927793	51.05951676	"(51.0595167580388, -113.927792953149)"	ABB	ABBEYDALE	NORTHEAST	2000s	5912	2062	2924	0.49458728	1386	0.23443843	1418	290	0	0	230	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	183	814	9	1	0	0	213	102	654	17	0	0	0	1389	1097	4246	29	0	0	3	258	565	567	462	117	3054	2858	283	396	191	171	430	582	427	384	131	59	264	371	168	125	429	537	402	365	139	58	547	767	359	296	859	1119	829	749	270	117	387	0.065460081	6071	2031	0	1390	1420	290	0	0	230	0	90	0	0	0	0	0	0	0	0	0	0	0	0	285	189	840	5	0	0	0	227	97	699	3	0	0	0	1402	1101	4352	17	0	1	1	235	593	496	540	118	3121	2950	334	138	51	147	329	45	663	285	96	381	0.015748031	6	-0.934539919	603	623	0.033167496	613	0.004928486	0	1	0	0	0	0	22	3	0.136363636	1804	310000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Industrial	-114.0584756	51.13625649	"(51.13625649121, -114.058475603673)"	ABP	AURORA BUSINESS PARK	NORTH	EMPLOYMENT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	48	0.043478261	47	0.000379723	0	0	0	0	0	0	51	6	0.117647059	#N/A	#N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.0537018	50.97240724	"(50.9724072391314, -114.05370183694)"	ACA	ACADIA	SOUTH	1960s/1970s	10767	5031	5663	0.525958949	2678	0.24872295	2282	132	0	2025	384	94	108	0	0	3	1	0	0	4	1847	352	3496	172	0	2	0	121	77	276	10	0	1	0	375	254	970	9	0	0	5	2222	1905	5470	44	0	11	6	1489	1761	783	636	73	5387	5380	348	413	242	296	958	892	792	701	361	384	309	424	224	300	889	764	746	649	512	563	657	837	466	596	1847	1656	1538	1350	873	947	1820	0.169035014	10969	5067	0	2684	2281	132	0	2025	384	132	106	0	0	4	1	4	1964	353	3680	55	0	2	0	130	84	334	2	0	0	0	378	250	956	5	0	1	1	2242	1907	5498	31	2	5	7	1552	1810	824	636	62	5493	5476	649	356	400	473	584	628	1233	829	1028	1857	-0.01992461	-37	-0.830964986	1284	1411	0.098909657	1347.5	0.011162268	0	1	0	0	1	0	253	26	0.102766798	3859	396000	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	1	0
Residential	-113.9967838	51.04454188	"(51.0445418776371, -113.996783813916)"	ALB	ALBERT PARK/RADISSON HEIGHTS	EAST	1950s	6673	2994	3345	0.50127379	928	0.139067886	921	459	26	772	343	0	472	1	0	0	0	0	0	0	717	151	1386	54	1	0	0	425	146	1208	29	4	1	3	321	10	1066	18	1	0	1	865	595	2248	52	3	0	1	742	922	500	466	89	3588	3085	223	377	167	240	735	633	524	396	185	108	213	317	144	190	637	479	433	321	210	141	436	694	311	430	1372	1112	957	717	395	249	644	0.096508317	6529	2936	0	790	926	450	24	750	343	0	443	0	0	0	0	0	495	11	938	5	250	0	0	430	149	1280	19	0	1	3	333	8	1034	7	0	0	4	896	605	2511	22	2	2	0	629	812	510	494	91	3411	3118	369	180	98	203	302	135	671	383	233	616	0.045454545	28	-0.903491683	1274	1473	0.156200942	1373.5	0.011652743	0	1	0	0	0	0	103	3	0.029126214	1916	328000	2	3	5	0	0	0	0	0	0	2	0	0	1	0	0	2	0
Residential	-114.1018589	51.01595332	"(51.0159533190871, -114.101858876217)"	ALT	ALTADORE	CENTRE	INNER CITY	6676	3145	3890	0.582684242	1885	0.282354703	1388	561	24	533	439	0	178	0	20	0	0	0	0	4	486	160	715	43	0	0	0	507	403	1401	31	22	1	0	404	278	796	29	6	0	2	1279	1032	3474	77	29	1	22	788	990	537	501	32	3262	3414	295	381	115	127	671	723	490	281	115	64	290	344	139	197	737	734	436	308	131	98	585	725	254	324	1408	1457	926	589	246	162	408	0.06111444	9518	4537	0	2871	1816	751	20	1010	715	0	200	0	17	5	1	5	974	388	1322	31	0	0	0	674	544	1735	24	53	0	0	682	513	1396	24	9	0	2	1674	1412	4586	72	63	5	25	1373	1494	582	708	43	4443	5075	451	191	177	234	428	390	879	425	567	992	-0.588709677	-584	-0.93888556	511	606	0.18590998	558.5	0.004794	1	0	0	0	0	0	112	6	0.053571429	2823	776000	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0	1	0
Residential	-113.9278638	51.04498334	"(51.0449833403533, -113.92786384076)"	APP	APPLEWOOD PARK	EAST	2000s	6764	2323	3471	0.513157895	1375	0.203282082	1367	20	0	713	132	0	91	0	0	0	0	0	0	0	562	147	996	151	0	0	0	20	17	74	0	0	0	0	122	45	452	9	0	1	0	1347	1153	5068	17	0	3	0	335	575	358	634	218	3450	3314	257	437	246	253	435	633	517	417	174	81	218	411	209	229	453	627	519	372	186	90	475	848	455	482	888	1260	1036	789	360	171	531	0.078503844	6864	2228	0	1350	1369	20	0	615	132	0	92	0	0	0	0	0	603	131	1031	12	0	0	0	20	12	66	0	0	0	0	130	46	504	2	0	0	1	1349	1151	5093	19	0	0	0	393	543	389	622	224	3485	3379	350	158	61	163	322	65	672	321	126	447	0.187919463	84	-0.921496156	353	418	0.184135977	385.5	0.003306753	0	0	0	0	0	0	17	7	0.411764706	1795	369000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.2075934	51.13262434	"(51.1326243360282, -114.207593370651)"	ARB	ARBOUR LAKE	NORTHWEST	2000s	10913	3941	5191	0.475671218	3313	0.303582883	2683	174	0	683	61	308	30	0	0	1	1	0	0	1	668	483	1149	14	0	0	0	171	154	321	3	0	0	0	61	33	163	0	0	0	1	2649	2349	8653	28	1	4	2	692	1270	690	1084	136	5324	5589	243	656	456	422	532	639	911	691	410	364	213	622	429	379	529	768	962	700	513	474	456	1278	885	801	1061	1407	1873	1391	923	838	1761	0.161367177	10987	3931	0	3357	2683	174	0	683	61	307	22	0	0	0	1	0	667	504	1089	16	0	0	0	172	157	335	2	0	0	0	59	32	168	2	0	0	0	2658	2372	8767	23	1	1	1	705	1224	703	1097	146	5321	5666	629	361	358	416	621	494	1250	777	852	1629	0.081031308	132	-0.838632823	791	868	0.097345133	829.5	0.006866654	0	1	0	1	0	0	319	13	0.040752351	4332	469000	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Residential	-114.2079007	51.04512922	"(51.0451292163211, -114.207900713863)"	ASP	ASPEN WOODS	WEST	BUILDING OUT	9055	2943	4203	0.464163446	2540	0.280508007	2094	10	1	340	494	0	3	0	0	0	1	0	0	2	322	255	675	16	0	0	0	10	8	33	0	0	0	0	477	397	1043	10	6	1	6	1978	1879	7182	54	52	4	1	238	778	490	1173	113	4495	4560	464	810	266	191	575	919	724	359	120	67	441	751	257	180	714	1019	671	288	136	103	905	1561	523	371	1289	1938	1395	647	256	170	426	0.047045831	7496	2657	0	2107	1887	11	2	271	480	0	4	0	0	0	2	2	165	78	268	2	102	0	0	10	8	34	1	0	0	0	467	400	889	13	0	0	5	1736	1618	6226	44	100	2	2	298	605	446	945	91	3593	3903	214	74	49	84	184	66	398	158	115	273	0.56043956	153	-0.952954169	195	307	0.574358974	251	0.002428644	0	0	0	0	0	0	84	9	0.107142857	3319	815000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
